@relation risco_credito

@attribute rangeIdade string
@attribute numeroDependentes numeric
@attribute estadoCivil string
@attribute escolaridade string
@attribute tempoEnderecoAnos numeric
@attribute nivelInadimplenciaEstado numeric
@attribute tipoContratoResidencia string
@attribute tipoEmprego string
@attribute tempoEmpregoAtual numeric
@attribute salarioLiquidoMensal numeric
@attribute montanteInvestimentos numeric
@attribute montanteBens numeric
@attribute saldo numeric
@attribute restanteMensal numeric
@attribute estaInadimplente {0,1}
@attribute valorParcelaAtiva numeric
@attribute mesesAtrasado numeric
@attribute valorCreditoRestanteTotal numeric
@attribute seraInadimplente {0,1}

@data
'41 a 60',0,'Viuvo','Ensino Médio Incompleto',41,49,'Locatario','Autonomo',28,2016.00,0.00,75590.00,20869.00,5488.00,0,0.00,0,0.00,0
'até 25',1,'Casado','Ensino Fundamental Completo',25,43,'Proprietario','PJ',7,1778.00,0.00,60165.00,46300.00,-6177.00,1,1026.51,69,13354.55,1
'41 a 60',2,'Solteiro','Superior Completo',54,44,'Proprietario','CLT',3,1518.00,0.00,98879.00,26740.00,0.00,0,0.00,0,0.00,0
'26 a 40',0,'Solteiro','Superior Incompleto',21,48,'Locatario','PJ',9,2174.00,607159.00,96115.00,6343.00,-429102.00,0,3952.49,0,77292.50,0
'41 a 60',1,'Solteiro','Ensino Fundamental Incompleto',22,37,'Locatario','Autonomo',4,1518.00,0.00,14950.00,9622.00,0.00,0,0.00,0,0.00,1
'41 a 60',0,'Solteiro','Sem Escolaridade',8,49,'Locatario','CLT',1,1518.00,0.00,39329.00,33888.00,-26829.00,0,0.00,0,0.00,1
'acima de 60',3,'Casado','Ensino Fundamental Incompleto',70,54,'Proprietario','Autonomo',59,1757.00,0.00,87956.00,64654.00,0.00,1,1274.99,83,18870.00,1
'acima de 60',4,'Solteiro','Sem Escolaridade',46,46,'Locatario','CLT',25,1518.00,0.00,116527.00,61165.00,22959.00,0,17090.15,0,960118.18,1
'41 a 60',3,'Casado','Mestrado',16,49,'Proprietario','CLT',20,2427.00,0.00,74537.00,20022.00,0.00,0,514.82,0,31783.10,0
'acima de 60',2,'Solteiro','Sem Escolaridade',85,49,'Locatario','CLT',58,1518.00,0.00,11470.00,5835.00,-14849.00,1,4129.03,15,8970.30,1
'até 25',0,'Solteiro','Ensino Fundamental Completo',18,41,'Proprietario','Autonomo',0,1962.00,0.00,15269.00,11939.00,0.00,0,0.00,0,0.00,1
'41 a 60',2,'Solteiro','Sem Escolaridade',0,48,'Locatario','CLT',24,1588.00,0.00,63742.00,58236.00,0.00,0,1190.36,0,10628.13,1
'41 a 60',2,'Solteiro','Sem Escolaridade',5,44,'Locatario','CLT',0,13627.00,59642.00,831691.00,328471.00,0.00,0,34.61,0,2598.22,0
'41 a 60',3,'Solteiro','Doutorado',42,43,'Proprietario','Autonomo',27,2054.00,0.00,41730.00,21525.00,0.00,1,1158.08,19,6711.15,1
'26 a 40',3,'Viuvo','Superior Incompleto',15,44,'Locatario','PJ',20,1721.00,0.00,60865.00,36095.00,1552.00,0,6701.68,0,155776.47,1
'acima de 60',4,'Solteiro','Sem Escolaridade',87,37,'Locatario','CLT',23,1518.00,0.00,68216.00,55082.00,23187.00,0,0.00,0,0.00,0
'acima de 60',0,'Viuvo','Ensino Médio Incompleto',90,44,'Locatario','CLT',72,1682.00,0.00,77447.00,68093.00,-6063.00,0,5672.59,0,103912.50,1
'41 a 60',4,'Solteiro','Sem Escolaridade',14,42,'Locatario','CLT',9,1518.00,0.00,12510.00,10842.00,0.00,0,15.18,0,1180.00,1
'26 a 40',0,'Solteiro','Mestrado',9,36,'Locatario','CLT',8,8785.00,561586.00,341556.00,68255.00,0.00,0,0.00,0,0.00,0
'26 a 40',1,'Solteiro','Sem Escolaridade',26,62,'Locatario','CLT',5,15502.00,395429.00,548825.00,382301.00,31593.00,1,891.75,11,28065.70,0
'até 25',2,'Solteiro','Sem Escolaridade',12,49,'Locatario','CLT',0,1518.00,0.00,2268.00,591.00,-91092.00,0,0.00,0,0.00,1
'acima de 60',4,'Casado','Ensino Fundamental Completo',77,43,'Proprietario','PJ',56,17555.00,25828.00,682761.00,486105.00,-51438.00,1,3124.15,18,79186.20,1
'41 a 60',0,'Solteiro','Sem Escolaridade',19,51,'Locatario','CLT',37,1763.00,0.00,67958.00,32313.00,4988.00,1,3263.14,47,74983.33,1
'acima de 60',3,'Solteiro','Ensino Fundamental Incompleto',41,49,'Proprietario','Autonomo',65,1702.00,0.00,100988.00,37076.00,21892.00,1,1278.41,38,21492.84,1
'26 a 40',3,'Solteiro','Mestrado',28,54,'Proprietario','Autonomo',6,1723.00,0.00,9674.00,9453.00,159.00,1,2393.34,23,26667.50,1
'acima de 60',4,'Solteiro','Ensino Médio Incompleto',20,37,'Proprietario','CLT',18,3309.00,0.00,30680.00,7430.00,201.00,0,2875.44,0,46400.00,1
'26 a 40',4,'Solteiro','Sem Escolaridade',34,43,'Locatario','CLT',16,1899.00,0.00,60761.00,49124.00,0.00,0,207125.49,0,421133.33,1
'acima de 60',1,'Solteiro','Sem Escolaridade',88,37,'Locatario','CLT',71,3239.00,284944.00,179533.00,85290.00,-324293.00,0,0.00,0,0.00,0
'41 a 60',1,'Viuvo','Sem Escolaridade',55,59,'Proprietario','CLT',6,2252.00,0.00,119142.00,44944.00,0.00,0,3058.47,0,195063.58,1
'acima de 60',4,'Solteiro','Sem Escolaridade',53,49,'Locatario','CLT',39,2484.00,0.00,122143.00,49327.00,0.00,1,2372.58,46,115842.42,1
'acima de 60',4,'Solteiro','Sem Escolaridade',90,49,'Locatario','CLT',66,1518.00,0.00,108210.00,85647.00,10456.00,0,0.00,0,0.00,0
'acima de 60',3,'Casado','Ensino Fundamental Completo',35,41,'Proprietario','CLT',13,2600.00,0.00,78445.00,43030.00,0.00,0,0.00,0,0.00,0
'26 a 40',1,'Solteiro','Sem Escolaridade',1,44,'Locatario','CLT',10,2644.00,0.00,81953.00,21168.00,-34489.00,1,76323.32,75,316219.15,1
'até 25',3,'Solteiro','Ensino Fundamental Completo',17,49,'Locatario','CLT',5,1518.00,0.00,86544.00,32169.00,8934.00,0,0.00,0,0.00,0
'acima de 60',3,'Solteiro','Sem Escolaridade',18,51,'Locatario','CLT',42,13725.00,35829.00,352235.00,290473.00,-156049.00,0,22618.80,0,1272641.30,1
'acima de 60',1,'Solteiro','Sem Escolaridade',39,50,'Locatario','CLT',36,2419.00,0.00,74527.00,51872.00,-27099.00,0,0.00,0,0.00,0
'acima de 60',4,'Solteiro','Ensino Fundamental Completo',19,41,'Proprietario','PJ',7,1518.00,0.00,64809.00,63271.00,0.00,0,0.00,0,0.00,0
'acima de 60',2,'Solteiro','Superior Completo',80,43,'Locatario','CLT',16,1518.00,0.00,71417.00,38991.00,-18639.00,0,44.33,0,1269.62,0
'acima de 60',0,'Casado','Ensino Médio Incompleto',8,56,'Locatario','PJ',70,8557.00,136268.00,89061.00,47557.00,-62631.00,1,9869.40,12,191409.40,1
'41 a 60',2,'Casado','Ensino Fundamental Completo',41,54,'Locatario','Autonomo',23,1518.00,0.00,114009.00,20110.00,2002.00,0,0.00,0,0.00,0
'acima de 60',4,'Solteiro','Sem Escolaridade',78,43,'Locatario','CLT',25,2270.00,0.00,61468.00,52509.00,-14292.00,0,0.00,0,0.00,1
'26 a 40',3,'Solteiro','Sem Escolaridade',24,42,'Locatario','CLT',10,5650.00,318800.00,880661.00,436827.00,38193.00,0,9818.18,0,26181.82,0
'acima de 60',0,'Solteiro','Sem Escolaridade',46,42,'Locatario','CLT',71,15122.00,315805.00,278767.00,277414.00,66618.00,0,0.00,0,0.00,0
'26 a 40',3,'Solteiro','Sem Escolaridade',15,46,'Locatario','CLT',17,2172.00,0.00,56810.00,49734.00,8646.00,1,3997.92,59,163694.33,1
'41 a 60',1,'Solteiro','Sem Escolaridade',20,54,'Locatario','CLT',21,1974.00,0.00,70552.00,55564.00,10126.00,0,0.00,0,0.00,0
'acima de 60',2,'Solteiro','Sem Escolaridade',37,46,'Locatario','CLT',7,1518.00,0.00,117064.00,82604.00,0.00,0,0.00,0,0.00,0
'até 25',4,'Viuvo','Ensino Médio Completo',22,43,'Proprietario','CLT',3,1992.00,0.00,58751.00,19362.00,0.00,1,1386.77,35,87308.23,1
'acima de 60',4,'Solteiro','Sem Escolaridade',54,56,'Proprietario','CLT',54,1518.00,0.00,43733.00,38593.00,-21775.00,0,0.00,0,0.00,1
'41 a 60',4,'Solteiro','Sem Escolaridade',11,49,'Locatario','CLT',7,1518.00,0.00,67375.00,64217.00,-2804.00,0,0.00,0,0.00,0
'26 a 40',3,'Solteiro','Sem Escolaridade',8,46,'Locatario','CLT',13,2804.00,0.00,87322.00,77409.00,138.00,0,50.71,0,2948.44,0
'acima de 60',1,'Solteiro','Ensino Médio Completo',59,49,'Locatario','Autonomo',45,2083.00,0.00,93038.00,53282.00,10380.00,1,20775.21,36,453991.88,1
'acima de 60',3,'Casado','Ensino Médio Completo',21,48,'Locatario','CLT',1,3221.00,66339.00,227854.00,79159.00,0.00,0,0.00,0,0.00,0
'acima de 60',2,'Solteiro','Sem Escolaridade',89,61,'Locatario','CLT',72,2005.00,0.00,105520.00,58620.00,-16810.00,1,1287.78,7,26511.11,1
'acima de 60',4,'Solteiro','Sem Escolaridade',85,42,'Locatario','CLT',56,1586.00,0.00,83017.00,76208.00,22299.00,0,6000.00,0,58000.00,1
'acima de 60',1,'Viuvo','Técnico',74,43,'Locatario','Autonomo',53,7793.00,356864.00,665020.00,462374.00,67325.00,0,0.00,0,0.00,0
'41 a 60',3,'Viuvo','Pós-graduação',58,41,'Locatario','Autonomo',12,3019.00,0.00,126767.00,40982.00,0.00,0,0.00,0,0.00,0
'acima de 60',3,'Solteiro','Sem Escolaridade',54,41,'Locatario','CLT',24,1583.00,0.00,72294.00,8735.00,3869.00,0,1043.18,0,67800.00,1
'acima de 60',0,'Solteiro','Sem Escolaridade',89,44,'Locatario','CLT',76,1518.00,0.00,32474.00,14275.00,0.00,0,0.00,0,0.00,1
'acima de 60',0,'Solteiro','Sem Escolaridade',8,62,'Locatario','CLT',47,3021.00,0.00,53481.00,20612.00,3452.00,0,0.00,0,0.00,0
'41 a 60',4,'Solteiro','Sem Escolaridade',50,43,'Locatario','CLT',16,14194.00,333862.00,577154.00,217895.00,0.00,0,10237.50,0,731900.00,1
'41 a 60',2,'Solteiro','Sem Escolaridade',0,61,'Locatario','CLT',27,1641.00,0.00,98236.00,79369.00,0.00,1,1442.76,3,20920.88,1
'acima de 60',4,'Solteiro','Sem Escolaridade',78,51,'Locatario','CLT',44,1518.00,0.00,3439.00,344.00,0.00,0,0.00,0,0.00,1
'acima de 60',4,'Viuvo','Pós-graduação',51,43,'Proprietario','PJ',51,2045.00,0.00,56373.00,14489.00,3962.00,0,0.00,0,0.00,0
'26 a 40',0,'Casado','Sem Escolaridade',22,54,'Proprietario','CLT',2,1951.00,0.00,121016.00,85973.00,11930.00,0,0.00,0,0.00,0
'41 a 60',0,'Solteiro','Sem Escolaridade',44,62,'Locatario','CLT',27,9026.00,264200.00,454157.00,259784.00,23814.00,1,3084.29,79,67651.49,1
'acima de 60',4,'Solteiro','Doutorado',70,54,'Proprietario','PJ',71,2138.00,0.00,113296.00,50170.00,31889.00,1,5127.82,41,144404.51,1
'41 a 60',1,'Solteiro','Sem Escolaridade',35,36,'Locatario','CLT',20,2804.00,0.00,91316.00,33436.00,0.00,0,0.00,0,0.00,0
'até 25',3,'Solteiro','Sem Escolaridade',22,47,'Locatario','CLT',1,2612.00,39196.00,963644.00,420180.00,33751.00,0,0.00,0,0.00,0
'até 25',2,'Solteiro','Sem Escolaridade',16,41,'Locatario','CLT',1,1857.00,0.00,46807.00,39468.00,-51571.00,0,0.00,0,0.00,1
'acima de 60',0,'Casado','Doutorado',86,62,'Proprietario','PJ',33,2025.00,0.00,32115.00,30876.00,-20487.00,0,0.00,0,0.00,0
'acima de 60',4,'Viuvo','Ensino Fundamental Completo',18,54,'Proprietario','CLT',46,1518.00,0.00,127414.00,51850.00,0.00,1,393.05,11,2784.77,1
'acima de 60',4,'Casado','Ensino Médio Completo',95,56,'Locatario','CLT',66,2598.00,0.00,95848.00,40284.00,-3236.00,1,177.57,32,2958.75,1
'41 a 60',3,'Viuvo','Pós-graduação',42,54,'Locatario','PJ',18,1765.00,154735.00,457336.00,150320.00,8698.00,0,124.76,0,5000.00,0
'acima de 60',2,'Solteiro','Ensino Médio Completo',22,46,'Proprietario','Autonomo',15,1946.00,0.00,28017.00,17703.00,1600.00,1,10676.25,3,935560.63,1
'acima de 60',3,'Casado','Ensino Fundamental Completo',16,49,'Proprietario','CLT',58,2174.00,0.00,85893.00,18761.00,0.00,0,0.00,0,0.00,0
'41 a 60',1,'Casado','Sem Escolaridade',52,50,'Proprietario','CLT',39,3249.00,0.00,75955.00,66032.00,-26855.00,0,775.21,0,25225.32,0
'41 a 60',1,'Casado','Ensino Fundamental Completo',21,41,'Proprietario','PJ',19,17029.00,57677.00,568024.00,223011.00,0.00,0,0.00,0,0.00,0
'até 25',4,'Solteiro','Sem Escolaridade',25,44,'Locatario','CLT',3,1518.00,0.00,139011.00,66408.00,-57641.00,0,0.00,0,0.00,1
'41 a 60',3,'Solteiro','Sem Escolaridade',54,51,'Locatario','CLT',36,6355.00,57606.00,10537.00,8026.00,-42477.00,0,0.00,0,0.00,1
'acima de 60',3,'Solteiro','Sem Escolaridade',59,43,'Locatario','CLT',72,1528.00,0.00,84349.00,79815.00,1817.00,0,0.00,0,0.00,0
'acima de 60',1,'Solteiro','Sem Escolaridade',98,56,'Locatario','CLT',34,2966.00,0.00,41695.00,17586.00,12445.00,0,144.73,0,4299.71,1
'acima de 60',0,'Solteiro','Mestrado',29,49,'Locatario','CLT',50,2448.00,291359.00,700883.00,593858.00,0.00,0,0.00,0,0.00,0
